angle,speed_l,speed_r,v_pwm,w_pwm
0.000000,58.503529,388317.000000,0.005025,-0.005850
0.000000,58.504520,388318.000000,0.005129,0.192514
0.000000,58.504902,388319.000000,0.004843,0.078073
0.000000,58.505669,388320.000000,0.005004,0.154367
0.000000,58.505791,388321.000000,0.004743,0.024668
0.000000,58.506470,388322.000000,0.004949,0.139108
0.000000,58.506481,388323.000000,0.004803,0.001779
0.000000,58.505798,388324.000000,0.005010,-0.135550
0.000000,58.506222,388325.000000,0.004876,0.085703
0.000000,58.505661,388326.000000,0.005016,-0.112662
0.000000,58.505180,388327.000000,0.004851,-0.097403
0.000000,58.505192,388328.000000,0.005048,0.001779
0.000000,58.505501,388329.000000,0.004998,0.062815
0.000000,58.505470,388330.000000,0.004944,-0.005850
0.000000,58.505600,388331.000000,0.005175,0.024668
0.000000,58.506229,388332.000000,0.005059,0.123850
0.000000,58.506088,388333.000000,0.004803,-0.028738
0.000000,58.507179,388334.000000,0.005448,0.200144
0.000000,58.507259,388335.000000,0.004849,0.017038
0.000000,58.508129,388336.000000,0.005348,0.161997
0.000000,58.508171,388337.000000,0.004818,0.009409
0.000000,58.508060,388338.000000,0.005222,-0.021109
0.000000,58.508709,388339.000000,0.004896,0.131479
0.000000,58.508720,388340.000000,0.004903,0.001779
0.000000,58.508949,388341.000000,0.005001,0.047556
0.000000,58.509300,388342.000000,0.004930,0.070444
0.000000,58.508591,388343.000000,0.004971,-0.143179
0.000000,58.508671,388344.000000,0.004866,0.017038
0.000000,58.509159,388345.000000,0.006297,0.078073
0.000000,58.508949,388346.000000,0.004979,-0.043997
0.000000,58.509109,388347.000000,0.005080,0.032297
0.000000,58.509239,388348.000000,0.005069,0.024668
0.000000,58.509239,388349.000000,0.004974,0.001779
0.000000,58.509251,388350.000000,0.005026,0.001779
0.000000,58.510120,388351.000000,0.004930,0.177255
0.000000,58.509869,388352.000000,0.004872,-0.051626
0.000000,58.510189,388353.000000,0.005008,0.062815
0.000000,58.510841,388354.000000,0.004949,0.131479
0.000000,58.510929,388355.000000,0.005182,0.017038
0.000000,58.511219,388356.000000,0.005380,0.055185
0.000000,58.511429,388357.000000,0.005031,0.039926
0.000000,58.511429,388358.000000,0.004922,0.001779
0.000000,58.511749,388359.000000,0.004974,0.062815
0.000000,58.512482,388360.000000,0.005001,0.146738
0.000000,58.512630,388361.000000,0.004748,0.032297
0.000000,58.512569,388362.000000,0.004934,-0.013479
0.000000,58.512569,388363.000000,0.004913,0.001779
0.000000,58.512699,388364.000000,0.004964,0.024668
0.000000,58.513279,388365.000000,0.005041,0.116220
0.000000,58.513111,388366.000000,0.004776,-0.036368
0.000000,58.512810,388367.000000,0.004955,-0.059256
0.000000,58.513599,388368.000000,0.005058,0.154367
0.000000,58.514591,388369.000000,0.004796,0.207773
0.000000,58.514339,388370.000000,0.004803,-0.051626
0.000000,58.514309,388371.000000,0.004977,-0.005850
0.000000,58.513371,388372.000000,0.005175,-0.181326
0.000000,58.513721,388373.000000,0.004854,0.070444
0.000000,58.514069,388374.000000,0.004975,0.070444
0.000000,58.513302,388375.000000,0.005369,-0.143179
0.000000,58.513210,388376.000000,0.006187,-0.013479
0.000000,58.512520,388377.000000,0.005133,-0.135550
0.000000,58.512272,388378.000000,0.004890,-0.051626
0.000000,58.512348,388379.000000,0.004952,0.017038
0.000000,58.512508,388380.000000,0.004915,0.032297
0.000000,58.512810,388381.000000,0.006322,0.047556
0.000000,58.512741,388382.000000,0.004953,-0.013479
0.000000,58.511929,388383.000000,0.004924,-0.166067
0.000000,58.511379,388384.000000,0.004910,-0.112662
0.000000,58.512119,388385.000000,0.004846,0.154367
0.000000,58.512642,388386.000000,0.004767,0.108591
0.000000,58.512691,388387.000000,0.004772,0.009409
0.000000,58.512112,388388.000000,0.005158,-0.112662
0.000000,58.512001,388389.000000,0.004824,-0.021109
0.000000,58.510872,388390.000000,0.005013,-0.227102
0.000000,58.511211,388391.000000,0.004802,0.070444
0.000000,58.511219,388392.000000,0.004946,0.001779
0.000000,58.511299,388393.000000,0.005199,0.017038
0.000000,58.511009,388394.000000,0.005013,-0.059256
0.000000,58.510849,388395.000000,0.005291,-0.028738
0.000000,58.510410,388396.000000,0.005411,-0.082144
0.000000,58.510689,388397.000000,0.005121,0.055185
0.000000,58.511009,388398.000000,0.005031,0.062815
0.000000,58.511608,388399.000000,0.004898,0.123850
0.000000,58.511662,388400.000000,0.004808,0.009409
0.000000,58.512249,388401.000000,0.005124,0.116220
0.000000,58.512409,388402.000000,0.004767,0.032297
0.000000,58.512230,388403.000000,0.004938,-0.036368
0.000000,58.512581,388404.000000,0.005001,0.070444
0.000000,58.512852,388405.000000,0.004936,0.055185
0.000000,58.512821,388406.000000,0.005004,-0.005850
0.000000,58.512211,388407.000000,0.005080,-0.120291
0.000000,58.511959,388408.000000,0.004846,-0.051626
0.000000,58.511921,388409.000000,0.004946,-0.005850
0.000000,58.512051,388410.000000,0.005080,0.024668
0.000000,58.512939,388411.000000,0.005004,0.177255
0.000000,58.512798,388412.000000,0.004765,-0.028738
0.000000,58.513302,388413.000000,0.004948,0.100961
0.000000,58.513859,388414.000000,0.004821,0.116220
0.000000,58.514019,388415.000000,0.004724,0.032297
0.000000,58.514488,388416.000000,0.006711,0.070444
0.000000,58.514580,388417.000000,0.005368,0.017038
0.000000,58.514778,388418.000000,0.005020,0.039926
0.000000,58.514709,388419.000000,0.005023,-0.013479
0.000000,58.514420,388420.000000,0.004966,-0.059256
0.000000,58.514622,388421.000000,0.004986,0.039926
0.000000,58.514702,388422.000000,0.005018,0.017038
0.000000,58.514599,388423.000000,0.004860,-0.021109
0.000000,58.514462,388424.000000,0.004921,-0.028738
0.000000,58.514580,388425.000000,0.004976,0.024668
0.000000,58.514740,388426.000000,0.005002,0.032297
0.000000,58.515171,388427.000000,0.005009,0.085703
0.000000,58.515739,388428.000000,0.004905,0.116220
0.000000,58.515671,388429.000000,0.004774,-0.013479
0.000000,58.515301,388430.000000,0.004963,-0.074515
0.000000,58.515079,388431.000000,0.005033,-0.043997
0.000000,58.514980,388432.000000,0.005035,-0.021109
0.000000,58.515060,388433.000000,0.005015,0.017038
0.000000,58.515289,388434.000000,0.004922,0.047556
0.000000,58.515800,388435.000000,0.005015,0.100961
0.000000,58.516201,388436.000000,0.005116,0.078073
0.000000,58.516209,388437.000000,0.005336,0.001779
0.000000,58.516178,388438.000000,0.005006,-0.005850
0.000000,58.515991,388439.000000,0.005109,-0.036368
0.000000,58.516529,388440.000000,0.004976,0.108591
0.000000,58.517269,388441.000000,0.004772,0.154367
0.000000,58.517460,388442.000000,0.004871,0.039926
0.000000,58.517700,388443.000000,0.004903,0.047556
0.000000,58.517281,388444.000000,0.005028,-0.082144
0.000000,58.517792,388445.000000,0.004982,0.100961
0.000000,58.517830,388446.000000,0.004799,0.009409
0.000000,58.517799,388447.000000,0.005163,-0.005850
0.000000,58.518169,388448.000000,0.005137,0.070444
0.000000,58.517799,388449.000000,0.004914,-0.074515
0.000000,58.518150,388450.000000,0.004957,0.070444
0.000000,58.518879,388451.000000,0.004989,0.146738
0.000000,58.518799,388452.000000,0.006187,-0.013479
0.000000,58.518299,388453.000000,0.005079,-0.097403
0.000000,58.517700,388454.000000,0.005034,-0.120291
0.000000,58.517700,388455.000000,0.004822,0.001779
0.000000,58.518009,388456.000000,0.005465,0.055185
0.000000,58.517929,388457.000000,0.005270,-0.013479
0.000000,58.518398,388458.000000,0.005009,0.093332
0.000000,58.518261,388459.000000,0.004913,-0.028738
0.000000,58.518009,388460.000000,0.004931,-0.051626
0.000000,58.517899,388461.000000,0.004961,-0.021109
0.000000,58.518440,388462.000000,0.004984,0.108591
0.000000,58.517872,388463.000000,0.004782,-0.120291
0.000000,58.517731,388464.000000,0.004829,-0.028738
0.000000,58.517700,388465.000000,0.004968,-0.005850
0.000000,58.517509,388466.000000,0.005194,-0.036368
0.000000,58.517899,388467.000000,0.004960,0.078073
0.000000,58.517269,388468.000000,0.004957,-0.127920
0.000000,58.517052,388469.000000,0.004874,-0.043997
0.000000,58.516449,388470.000000,0.005007,-0.120291
0.000000,58.516312,388471.000000,0.004868,-0.028738
0.000000,58.517120,388472.000000,0.004997,0.161997
0.000000,58.517460,388473.000000,0.004834,0.070444
0.000000,58.518230,388474.000000,0.005027,0.154367
0.000000,58.518970,388475.000000,0.004810,0.154367
0.000000,58.520100,388476.000000,0.005404,0.207773
0.000000,58.520210,388477.000000,0.004814,0.024668
0.000000,58.520550,388478.000000,0.005291,0.062815
0.000000,58.520969,388479.000000,0.004997,0.085703
0.000000,58.521210,388480.000000,0.004945,0.047556
0.000000,58.521412,388481.000000,0.004927,0.039926
0.000000,58.522049,388482.000000,0.004917,0.131479
0.000000,58.522732,388483.000000,0.004842,0.139108
0.000000,58.521931,388484.000000,0.004795,-0.166067
0.000000,58.521542,388485.000000,0.004805,-0.082144
0.000000,58.521431,388486.000000,0.004973,-0.021109
0.000000,58.522110,388487.000000,0.004899,0.139108
0.000000,58.522171,388488.000000,0.006215,0.009409
0.000000,58.522560,388489.000000,0.005057,0.078073
0.000000,58.522949,388490.000000,0.004933,0.078073
0.000000,58.523151,388491.000000,0.004940,0.039926
0.000000,58.523911,388492.000000,0.004934,0.154367
0.000000,58.523369,388493.000000,0.004766,-0.112662
0.000000,58.523491,388494.000000,0.004835,0.024668
0.000000,58.523609,388495.000000,0.004937,0.024668
0.000000,58.523392,388496.000000,0.004989,-0.043997
0.000000,58.523319,388497.000000,0.005410,-0.013479
0.000000,58.524120,388498.000000,0.008612,0.093332
0.000000,58.523861,388499.000000,0.006007,-0.043997
0.000000,58.523529,388500.000000,0.005027,-0.066885
0.000000,58.523651,388501.000000,0.005005,0.024668
0.000000,58.523540,388502.000000,0.004913,-0.021109
0.000000,58.523331,388503.000000,0.004900,-0.043997
0.000000,58.523071,388504.000000,0.004955,-0.051626
0.000000,58.523041,388505.000000,0.004970,-0.005850
0.000000,58.523251,388506.000000,0.005143,0.039926
0.000000,58.523140,388507.000000,0.004965,-0.021109
0.000000,58.523949,388508.000000,0.004964,0.161997
0.000000,58.523689,388509.000000,0.005881,-0.043997
0.000000,58.523991,388510.000000,0.005419,0.055185
0.000000,58.524029,388511.000000,0.004976,0.009409
0.000000,58.524471,388512.000000,0.005053,0.085703
0.000000,58.524849,388513.000000,0.004926,0.078073
0.000000,58.525089,388514.000000,0.005003,0.047556
0.000000,58.525059,388515.000000,0.005100,-0.005850
0.000000,58.525318,388516.000000,0.005487,0.047556
0.000000,58.526058,388517.000000,0.005307,0.139108
0.000000,58.526138,388518.000000,0.004800,0.017038
0.000000,58.526779,388519.000000,0.004902,0.131479
0.000000,58.527119,388520.000000,0.004841,0.070444
0.000000,58.527550,388521.000000,0.004951,0.085703
0.000000,58.527851,388522.000000,0.004934,0.062815
0.000000,58.528481,388523.000000,0.006252,0.100961
0.000000,58.528450,388524.000000,0.004898,-0.005850
0.000000,58.529091,388525.000000,0.005119,0.123850
0.000000,58.528839,388526.000000,0.004905,-0.051626
0.000000,58.528500,388527.000000,0.004950,-0.066885
0.000000,58.528431,388528.000000,0.005045,-0.013479
0.000000,58.528179,388529.000000,0.004891,-0.051626
0.000000,58.528488,388530.000000,0.004943,0.062815
0.000000,58.529072,388531.000000,0.004997,0.116220
0.000000,58.529079,388532.000000,0.004762,0.001779
0.000000,58.529160,388533.000000,0.004904,0.017038
0.000000,58.529209,388534.000000,0.004922,0.009409
0.000000,58.529339,388535.000000,0.005204,0.024668
0.000000,58.529099,388536.000000,0.005380,-0.043997
0.000000,58.529190,388537.000000,0.005284,0.017038
0.000000,58.529049,388538.000000,0.005081,-0.028738
0.000000,58.528790,388539.000000,0.005011,-0.051626
0.000000,58.528530,388540.000000,0.004943,-0.051626
0.000000,58.529079,388541.000000,0.005040,0.108591
0.000000,58.528831,388542.000000,0.004794,-0.051626
0.000000,58.528950,388543.000000,0.004970,0.024668
0.000000,58.529308,388544.000000,0.005074,0.070444
0.000000,58.529209,388545.000000,0.004979,-0.021109
0.000000,58.530201,388546.000000,0.005001,0.200144
0.000000,58.530762,388547.000000,0.004746,0.116220
0.000000,58.530842,388548.000000,0.004850,0.017038
0.000000,58.531269,388549.000000,0.004936,0.085703
0.000000,58.531311,388550.000000,0.004995,0.009409
0.000000,58.531830,388551.000000,0.005126,0.100961
0.000000,58.532139,388552.000000,0.004847,0.062815
0.000000,58.532181,388553.000000,0.004994,0.009409
0.000000,58.532589,388554.000000,0.005263,0.078073
0.000000,58.532681,388555.000000,0.004926,0.017038
0.000000,58.532768,388556.000000,0.005426,0.017038
0.000000,58.532890,388557.000000,0.004999,0.024668
0.000000,58.532902,388558.000000,0.005292,0.001779
0.000000,58.533001,388559.000000,0.006340,0.017038
0.000000,58.533459,388560.000000,0.004919,0.093332
0.000000,58.533890,388561.000000,0.004926,0.085703
0.000000,58.533550,388562.000000,0.005038,-0.066885
0.000000,58.533710,388563.000000,0.004945,0.032297
0.000000,58.534321,388564.000000,0.004966,0.123850
0.000000,58.534851,388565.000000,0.004803,0.108591
0.000000,58.535599,388566.000000,0.004872,0.154367
0.000000,58.535870,388567.000000,0.004892,0.055185
0.000000,58.535648,388568.000000,0.004967,-0.043997
0.000000,58.535622,388569.000000,0.004966,-0.005850
0.000000,58.535358,388570.000000,0.005111,-0.051626
0.000000,58.535629,388571.000000,0.004931,0.055185
0.000000,58.536171,388572.000000,0.005023,0.108591
0.000000,58.536331,388573.000000,0.004852,0.032297
0.000000,58.536419,388574.000000,0.005036,0.017038
0.000000,58.536720,388575.000000,0.004918,0.062815
0.000000,58.536610,388576.000000,0.005227,-0.021109
0.000000,58.536770,388577.000000,0.004991,0.032297
0.000000,58.536930,388578.000000,0.006258,0.024668
0.000000,58.537540,388579.000000,0.004944,0.123850
0.000000,58.537922,388580.000000,0.004866,0.078073
0.000000,58.537930,388581.000000,0.004999,0.001779
0.000000,58.537979,388582.000000,0.004957,0.009409
0.000000,58.537830,388583.000000,0.005159,-0.028738
0.000000,58.537762,388584.000000,0.004944,-0.013479
0.000000,58.537460,388585.000000,0.005002,-0.059256
0.000000,58.537739,388586.000000,0.004977,0.055185
0.000000,58.537140,388587.000000,0.005012,-0.120291
0.000000,58.537399,388588.000000,0.004729,0.055185
0.000000,58.537609,388589.000000,0.005351,0.039926
0.000000,58.537971,388590.000000,0.005077,0.070444
0.000000,58.537750,388591.000000,0.005023,-0.043997
0.000000,58.538059,388592.000000,0.005012,0.062815
0.000000,58.537621,388593.000000,0.004901,-0.089773
0.000000,58.538761,388594.000000,0.005084,0.223032
0.000000,58.539612,388595.000000,0.006151,0.139108
0.000000,58.540581,388596.000000,0.005213,0.184885
0.000000,58.541069,388597.000000,0.004930,0.100961
0.000000,58.540691,388598.000000,0.006411,-0.059256
0.000000,58.539879,388599.000000,0.005377,-0.150808
0.000000,58.540119,388600.000000,0.004941,0.047556
0.000000,58.540852,388601.000000,0.005023,0.146738
0.000000,58.541161,388602.000000,0.004852,0.062815
0.000000,58.541618,388603.000000,0.004943,0.093332
0.000000,58.541931,388604.000000,0.004979,0.062815
0.000000,58.542240,388605.000000,0.004990,0.062815
0.000000,58.541611,388606.000000,0.004994,-0.127920
0.000000,58.541168,388607.000000,0.004856,-0.089773
0.000000,58.541870,388608.000000,0.005035,0.139108
0.000000,58.541370,388609.000000,0.004843,-0.105032
0.000000,58.540932,388610.000000,0.004824,-0.089773
0.000000,58.541210,388611.000000,0.005030,0.055185
0.000000,58.541290,388612.000000,0.004896,0.017038
0.000000,58.540840,388613.000000,0.005081,-0.089773
0.000000,58.540810,388614.000000,0.005015,-0.005850
0.000000,58.540810,388615.000000,0.005088,0.001779
0.000000,58.541149,388616.000000,0.005335,0.062815
0.000000,58.540970,388617.000000,0.005067,-0.036368
0.000000,58.540970,388618.000000,0.005331,0.001779
0.000000,58.541248,388619.000000,0.004954,0.055185
0.000000,58.541561,388620.000000,0.004979,0.062815
0.000000,58.541302,388621.000000,0.004996,-0.051626
0.000000,58.541538,388622.000000,0.004980,0.047556
0.000000,58.540939,388623.000000,0.004961,-0.120291
0.000000,58.541538,388624.000000,0.004820,0.123850
0.000000,58.542030,388625.000000,0.004863,0.100961
0.000000,58.541672,388626.000000,0.004830,-0.074515
0.000000,58.542179,388627.000000,0.005030,0.100961
0.000000,58.542110,388628.000000,0.004793,-0.013479
0.000000,58.542389,388629.000000,0.005005,0.055185
0.000000,58.542549,388630.000000,0.006344,0.024668
0.000000,58.543251,388631.000000,0.005062,0.139108
0.000000,58.543991,388632.000000,0.004784,0.154367
0.000000,58.543579,388633.000000,0.004972,-0.082144
0.000000,58.543900,388634.000000,0.004968,0.062815
0.000000,58.544289,388635.000000,0.005049,0.078073
0.000000,58.544491,388636.000000,0.004999,0.039926
0.000000,58.544659,388637.000000,0.005373,0.032297
0.000000,58.545448,388638.000000,0.006794,0.116220
0.000000,58.545460,388639.000000,0.005296,0.001779
0.000000,58.545200,388640.000000,0.005059,-0.051626
0.000000,58.544941,388641.000000,0.004927,-0.051626
0.000000,58.544949,388642.000000,0.004953,0.001779
0.000000,58.544849,388643.000000,0.004957,-0.021109
0.000000,58.544930,388644.000000,0.005015,0.017038
0.000000,58.544861,388645.000000,0.004937,-0.013479
0.000000,58.544529,388646.000000,0.004964,-0.066885
0.000000,58.544270,388647.000000,0.005019,-0.051626
0.000000,58.544552,388648.000000,0.004979,0.055185
0.000000,58.544899,388649.000000,0.005019,0.070444
0.000000,58.545021,388650.000000,0.004993,0.024668
0.000000,58.545219,388651.000000,0.004936,0.039926
0.000000,58.544640,388652.000000,0.005140,-0.112662
0.000000,58.545139,388653.000000,0.004873,0.100961
0.000000,58.545219,388654.000000,0.004818,0.017038
0.000000,58.544998,388655.000000,0.005002,-0.043997
0.000000,58.544891,388656.000000,0.005011,-0.021109
0.000000,58.545269,388657.000000,0.005281,0.070444
0.000000,58.545601,388658.000000,0.005317,0.062815
0.000000,58.545990,388659.000000,0.004917,0.078073
0.000000,58.545731,388660.000000,0.005024,-0.051626
0.000000,58.546150,388661.000000,0.004886,0.085703
0.000000,58.546268,388662.000000,0.005045,0.024668
0.000000,58.546768,388663.000000,0.004897,0.100961
0.000000,58.546741,388664.000000,0.004886,-0.005850
0.000000,58.546951,388665.000000,0.005165,0.039926
0.000000,58.547440,388666.000000,0.006351,0.078073
0.000000,58.547569,388667.000000,0.005005,0.024668
0.000000,58.547871,388668.000000,0.004940,0.062815
0.000000,58.547920,388669.000000,0.004945,0.009409
0.000000,58.548389,388670.000000,0.005073,0.093332
0.000000,58.548439,388671.000000,0.004993,0.009409
0.000000,58.549511,388672.000000,0.005165,0.207773
0.000000,58.549591,388673.000000,0.004838,0.017038
0.000000,58.549599,388674.000000,0.004969,0.001779
0.000000,58.550030,388675.000000,0.004951,0.085703
0.000000,58.550671,388676.000000,0.004916,0.131479
0.000000,58.550560,388677.000000,0.005185,-0.021109
0.000000,58.550209,388678.000000,0.005308,-0.066885
0.000000,58.550789,388679.000000,0.005062,0.116220
0.000000,58.551392,388680.000000,0.004793,0.123850
0.000000,58.551510,388681.000000,0.004868,0.024668
0.000000,58.552460,388682.000000,0.004958,0.192514
0.000000,58.553169,388683.000000,0.004825,0.146738
0.000000,58.553440,388684.000000,0.004822,0.055185
0.000000,58.552650,388685.000000,0.004929,-0.158438
0.000000,58.552479,388686.000000,0.004875,-0.036368
0.000000,58.552330,388687.000000,0.004990,-0.028738
0.000000,58.551311,388688.000000,0.005030,-0.204214
0.000000,58.551060,388689.000000,0.004752,-0.051626
0.000000,58.551338,388690.000000,0.005001,0.055185
0.000000,58.551460,388691.000000,0.004920,0.024668
0.000000,58.551731,388692.000000,0.004956,0.055185
0.000000,58.551701,388693.000000,0.004978,-0.005850
0.000000,58.551559,388694.000000,0.005083,-0.028738
0.000000,58.551949,388695.000000,0.004960,0.078073
0.000000,58.552299,388696.000000,0.004964,0.070444
0.000000,58.552849,388697.000000,0.005414,0.100961
0.000000,58.553692,388698.000000,0.005218,0.161997
0.000000,58.553509,388699.000000,0.004964,-0.036368
0.000000,58.553371,388700.000000,0.005028,-0.028738
0.000000,58.553841,388701.000000,0.005065,0.093332
0.000000,58.553951,388702.000000,0.006265,0.017038
0.000000,58.553989,388703.000000,0.004961,0.009409
0.000000,58.553768,388704.000000,0.005144,-0.043997
0.000000,58.553848,388705.000000,0.004962,0.017038
0.000000,58.554089,388706.000000,0.004944,0.047556
0.000000,58.554440,388707.000000,0.005031,0.070444
0.000000,58.554680,388708.000000,0.004895,0.047556
0.000000,58.555611,388709.000000,0.005034,0.184885
0.000000,58.555840,388710.000000,0.004791,0.047556
0.000000,58.555729,388711.000000,0.005070,-0.021109
0.000000,58.555359,388712.000000,0.004923,-0.074515
0.000000,58.555370,388713.000000,0.004955,0.001779
0.000000,58.554771,388714.000000,0.005005,-0.120291
0.000000,58.554741,388715.000000,0.004770,-0.005850
0.000000,58.554470,388716.000000,0.005185,-0.051626
0.000000,58.555260,388717.000000,0.005379,0.146738
0.000000,58.554710,388718.000000,0.004879,-0.112662
0.000000,58.554531,388719.000000,0.005126,-0.036368
0.000000,58.554260,388720.000000,0.005093,-0.051626
0.000000,58.554001,388721.000000,0.005041,-0.051626
0.000000,58.553780,388722.000000,0.004997,-0.043997
0.000000,58.552952,388723.000000,0.005034,-0.166067
0.000000,58.553219,388724.000000,0.004823,0.055185
0.000000,58.553379,388725.000000,0.005025,0.032297
0.000000,58.553421,388726.000000,0.004950,0.009409
0.000000,58.554070,388727.000000,0.005162,0.123850
0.000000,58.554401,388728.000000,0.004767,0.070444
0.000000,58.554150,388729.000000,0.004942,-0.051626
0.000000,58.554001,388730.000000,0.005004,-0.028738
0.000000,58.554470,388731.000000,0.005073,0.093332
0.000000,58.554600,388732.000000,0.005033,0.024668
0.000000,58.554420,388733.000000,0.005031,-0.036368
0.000000,58.554729,388734.000000,0.004911,0.062815
0.000000,58.555580,388735.000000,0.005025,0.169626
0.000000,58.555222,388736.000000,0.004785,-0.074515
0.000000,58.555901,388737.000000,0.006771,0.100961
0.000000,58.555611,388738.000000,0.004923,-0.059256
0.000000,58.555828,388739.000000,0.005322,0.039926
0.000000,58.555721,388740.000000,0.005083,-0.021109
0.000000,58.555470,388741.000000,0.004924,-0.051626
0.000000,58.555321,388742.000000,0.005045,-0.028738
0.000000,58.556271,388743.000000,0.004953,0.192514
0.000000,58.556541,388744.000000,0.004810,0.055185
0.000000,58.557430,388745.000000,0.005011,0.177255
0.000000,58.557659,388746.000000,0.004776,0.047556
0.000000,58.557701,388747.000000,0.005006,0.009409
0.000000,58.557709,388748.000000,0.005106,0.001779
0.000000,58.558140,388749.000000,0.004947,0.085703
0.000000,58.557800,388750.000000,0.004957,-0.066885
0.000000,58.558010,388751.000000,0.005127,0.039926
0.000000,58.558319,388752.000000,0.004964,0.062815
0.000000,58.559250,388753.000000,0.005023,0.184885
0.000000,58.559071,388754.000000,0.004890,-0.036368
0.000000,58.559689,388755.000000,0.004976,0.123850
0.000000,58.560139,388756.000000,0.004882,0.093332
0.000000,58.560261,388757.000000,0.005005,0.024668
0.000000,58.560879,388758.000000,0.005284,0.116220
0.000000,58.561192,388759.000000,0.006549,0.047556
0.000000,58.562111,388760.000000,0.005408,0.169626
0.000000,58.561680,388761.000000,0.004804,-0.089773
0.000000,58.561069,388762.000000,0.005048,-0.120291
0.000000,58.561039,388763.000000,0.004859,-0.005850
0.000000,58.561050,388764.000000,0.005108,0.001779
0.000000,58.560532,388765.000000,0.004965,-0.105032
0.000000,58.560680,388766.000000,0.004858,0.032297
0.000000,58.561001,388767.000000,0.004990,0.062815
0.000000,58.560780,388768.000000,0.005049,-0.043997
0.000000,58.560749,388769.000000,0.005026,-0.005850
0.000000,58.560051,388770.000000,0.005102,-0.135550
0.000000,58.560871,388771.000000,0.004841,0.169626
0.000000,58.561001,388772.000000,0.004885,0.024668
0.000000,58.560478,388773.000000,0.006329,-0.082144
0.000000,58.560829,388774.000000,0.005026,0.070444
0.000000,58.561031,388775.000000,0.004972,0.039926
0.000000,58.561600,388776.000000,0.004938,0.116220
0.000000,58.561680,388777.000000,0.004804,0.017038
0.000000,58.562679,388778.000000,0.005363,0.184885
0.000000,58.562729,388779.000000,0.006217,0.009409
0.000000,58.563171,388780.000000,0.005089,0.085703
0.000000,58.563980,388781.000000,0.005010,0.161997
0.000000,58.564880,388782.000000,0.004894,0.184885
0.000000,58.565151,388783.000000,0.004859,0.055185
0.000000,58.565609,388784.000000,0.004953,0.093332
0.000000,58.565102,388785.000000,0.004900,-0.105032
0.000000,58.564911,388786.000000,0.005059,-0.036368
0.000000,58.566071,388787.000000,0.005012,0.230661
0.000000,58.566151,388788.000000,0.004761,0.017038
0.000000,58.566528,388789.000000,0.004906,0.078073
0.000000,58.566429,388790.000000,0.004998,-0.021109
0.000000,58.566662,388791.000000,0.004941,0.047556
0.000000,58.566780,388792.000000,0.005025,0.024668
0.000000,58.567020,388793.000000,0.004917,0.047556
0.000000,58.566830,388794.000000,0.005007,-0.036368
0.000000,58.566311,388795.000000,0.005010,-0.105032
0.000000,58.566090,388796.000000,0.004833,-0.043997
0.000000,58.565262,388797.000000,0.005037,-0.166067
0.000000,58.565269,388798.000000,0.005216,0.001779
0.000000,58.565361,388799.000000,0.005276,0.017038
0.000000,58.565361,388800.000000,0.005006,0.001779
0.000000,58.564949,388801.000000,0.004994,-0.082144
0.000000,58.565189,388802.000000,0.005048,0.047556
0.000000,58.565899,388803.000000,0.005033,0.139108
0.000000,58.566200,388804.000000,0.004883,0.062815
0.000000,58.566212,388805.000000,0.004935,0.001779
0.000000,58.566059,388806.000000,0.005025,-0.028738
0.000000,58.565880,388807.000000,0.004954,-0.036368
0.000000,58.564831,388808.000000,0.006346,-0.166067
0.000000,58.564308,388809.000000,0.004942,-0.105032
0.000000,58.564701,388810.000000,0.004911,0.078073
0.000000,58.564899,388811.000000,0.005037,0.039926
0.000000,58.564831,388812.000000,0.004931,-0.013479
0.000000,58.565609,388813.000000,0.004993,0.154367
0.000000,58.565979,388814.000000,0.004788,0.078073
0.000000,58.565609,388815.000000,0.005002,-0.074515
0.000000,58.565880,388816.000000,0.004994,0.055185
0.000000,58.566460,388817.000000,0.005031,0.116220
0.000000,58.565529,388818.000000,0.005140,-0.181326
0.000000,58.566021,388819.000000,0.005211,0.093332
0.000000,58.566792,388820.000000,0.005020,0.154367
0.000000,58.566090,388821.000000,0.004876,-0.143179
0.000000,58.566181,388822.000000,0.004866,0.017038
0.000000,58.566460,388823.000000,0.005026,0.055185
0.000000,58.566990,388824.000000,0.004908,0.108591
0.000000,58.566181,388825.000000,0.004871,-0.166067
0.000000,58.566120,388826.000000,0.004792,-0.013479
0.000000,58.566090,388827.000000,0.004981,-0.005850
0.000000,58.566368,388828.000000,0.005208,0.055185
0.000000,58.566269,388829.000000,0.004948,-0.021109
0.000000,58.566551,388830.000000,0.005103,0.055185
0.000000,58.565830,388831.000000,0.005002,-0.143179
0.000000,58.566540,388832.000000,0.004820,0.146738
0.000000,58.566059,388833.000000,0.004901,-0.097403
0.000000,58.566029,388834.000000,0.004989,-0.005850
0.000000,58.565960,388835.000000,0.005202,-0.013479
0.000000,58.565781,388836.000000,0.004935,-0.036368
0.000000,58.565529,388837.000000,0.005052,-0.051626
0.000000,58.564960,388838.000000,0.005418,-0.105032
0.000000,58.564930,388839.000000,0.004925,-0.005850
0.000000,58.564430,388840.000000,0.005470,-0.089773
0.000000,58.564251,388841.000000,0.004977,-0.036368
0.000000,58.564301,388842.000000,0.005046,0.009409
0.000000,58.564510,388843.000000,0.005118,0.039926
0.000000,58.563660,388844.000000,0.006245,-0.135550
0.000000,58.563931,388845.000000,0.004931,0.055185
